fighter_id,name,height_in,weight_lbs,reach_in,stance,dob,LEAK_record_raw,LEAK_record_wins,LEAK_record_losses,LEAK_record_draws,LEAK_record_nc,LEAK_slpm,LEAK_str_acc_pct,LEAK_sapm,LEAK_str_def_pct,LEAK_td_avg,LEAK_td_acc_pct,LEAK_td_def_pct,LEAK_sub_avg,reach_in_imputed,reach_imputed
0cf935519d439ba6,Enson Inoue,70.0,210.0,,Orthodox,1967-04-15,12-8-0,12,8,0,0,1.7,63.0,1.88,30.0,0.0,0.0,33.0,0.0,71.74879086719955,True
0d0351c20169a499,Jon Delos Reyes,66.0,125.0,67.0,Orthodox,1987-08-19,8-5-0,8,5,0,0,2.99,38.0,4.14,51.0,3.2,83.0,55.0,1.9,67.0,False
0d1c163b206e8c5f,Rocky Lee,69.0,145.0,,Orthodox,1987-04-08,3-2-0,3,2,0,0,2.47,51.0,5.33,44.0,1.0,10.0,33.0,0.0,70.69344373773646,True
0d506315895efffc,Sean Pierson,72.0,170.0,76.0,Southpaw,1976-03-10,14-6-0,14,6,0,0,3.84,39.0,3.73,64.0,0.39,18.0,66.0,0.4,76.0,False
0d5cc0170c1a7e71,Mick Parkin,76.0,265.0,79.0,Orthodox,1995-10-02,10-1-0,10,1,0,0,4.7,50.0,4.13,58.0,1.38,46.0,50.0,0.2,79.0,False
0d62719b1dcf7c40,Sheymon Moraes,68.0,145.0,72.0,Orthodox,1990-10-11,11-4-0,11,4,0,0,3.0,42.0,3.64,63.0,0.0,0.0,53.0,0.0,72.0,False
0d65c432720accb9,Michal Oleksiejczuk,72.0,185.0,74.0,Southpaw,1995-02-22,22-10-0 (1 NC),22,10,0,1,5.73,52.0,4.45,60.0,0.99,42.0,52.0,0.0,74.0,False
0d7b51c9d2649a6e,Dricus Du Plessis,73.0,185.0,76.0,Switch,1994-01-14,23-3-0,23,3,0,0,5.18,48.0,4.33,52.0,2.22,51.0,34.0,0.7,76.0,False
0d8011111be000b2,Sean Strickland,73.0,185.0,76.0,Orthodox,1991-02-27,31-7-0,31,7,0,0,5.98,42.0,4.53,60.0,0.66,62.0,68.0,0.1,76.0,False
0d980975001ae3d8,Shamil Gamzatov,74.0,205.0,76.0,Orthodox,1990-08-09,14-1-0,14,1,0,0,5.35,48.0,3.46,51.0,0.0,0.0,50.0,0.0,76.0,False
0db70ca89e1c7374,Dieusel Berto,69.0,200.0,,,,0-3-0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69344373773646,True
0dba4df5f34d5ff0,Rafael Natal,72.0,185.0,77.0,Orthodox,1982-12-25,21-9-1,21,9,1,0,3.1,47.0,2.48,57.0,2.55,34.0,77.0,0.5,77.0,False
0de720c0f1d4ab9c,Danny Chavez,68.0,145.0,67.0,Orthodox,1987-03-14,11-5-1,11,5,1,0,2.86,38.0,3.83,50.0,1.95,60.0,87.0,0.0,67.0,False
0e041d43a47d2e4b,Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,22-9-0,22,9,0,0,2.62,50.0,1.56,52.0,3.01,48.0,60.0,1.3,74.0,False
0e21976afc92e4d1,Magnus Cedenblad,77.0,185.0,79.0,Orthodox,1982-04-10,14-5-0,14,5,0,0,2.38,51.0,3.02,40.0,2.87,64.0,66.0,1.0,79.0,False
0e31bfd26cc8c503,Chris Liguori,69.0,185.0,,Orthodox,,15-10-0,15,10,0,0,0.29,33.0,1.44,0.0,0.0,0.0,50.0,0.0,70.69344373773646,True
0e46690e55a8df75,Timmy Cuamba,69.0,135.0,71.0,Orthodox,1999-02-08,10-4-0,10,4,0,0,2.88,42.0,3.72,55.0,1.18,31.0,71.0,0.0,71.0,False
0e5c4e72237461bb,Bruno Souza,70.0,145.0,70.0,Orthodox,1996-03-07,10-3-0,10,3,0,0,3.73,39.0,5.3,45.0,0.5,16.0,60.0,0.0,70.0,False
0e6b611451a9a7d8,Mark Vologdin,63.0,135.0,65.0,Orthodox,2000-04-18,12-4-2,12,4,2,0,6.93,47.0,10.0,40.0,0.5,14.0,57.0,0.0,65.0,False
0e9869d712e81f8f,Sam Adkins,75.0,225.0,,Orthodox,1965-04-26,7-20-2,7,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02552651451502,True
0ec821423baa26bd,Scott Fiedler,76.0,235.0,,Orthodox,,0-1-0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08087364397812,True
0ee783aa00e468f0,Vitor Belfort,72.0,185.0,74.0,Southpaw,1977-04-01,26-14-0 (1 NC),26,14,0,1,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6,74.0,False
0f1efce7d2571d10,Nikolay Veretennikov,73.0,170.0,74.0,Orthodox,1989-12-22,14-8-0,14,8,0,0,2.74,56.0,3.43,47.0,0.4,16.0,62.0,0.4,74.0,False
0f3a990526c5e706,Sean Sharaf,75.0,252.0,77.0,Orthodox,1993-07-11,4-2-0,4,2,0,0,7.41,43.0,15.0,42.0,0.93,11.0,0.0,0.0,77.0,False
0f6528b461e47462,Joao Roque,66.0,155.0,,Orthodox,1971-07-22,7-2-4,7,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.52740234934717,True
0fb1e2694a39a02f,Yuri Villefort,72.0,170.0,73.0,Orthodox,1991-03-23,10-5-0,10,5,0,0,3.18,43.0,5.42,55.0,2.0,35.0,40.0,0.3,73.0,False
0fd5f4b838e890cc,Said Nurmagomedov,68.0,135.0,70.0,Orthodox,1992-04-05,18-5-0,18,5,0,0,3.08,48.0,2.05,55.0,0.86,15.0,63.0,1.1,70.0,False
0ff11cc094e887bc,Cain Velasquez,73.0,240.0,77.0,Orthodox,1982-07-28,14-3-0,14,3,0,0,6.37,57.0,2.33,57.0,5.13,45.0,85.0,0.4,77.0,False
102a8fdf8cbf7467,Kleydson Rodrigues,65.0,135.0,67.0,Orthodox,1995-10-22,8-4-0,8,4,0,0,4.58,57.0,2.29,53.0,0.6,22.0,53.0,0.6,67.0,False
103b06d8707895a9,Emil Meek,71.0,170.0,74.0,Switch,1988-08-20,9-5-1 (1 NC),9,5,1,1,2.52,39.0,2.53,38.0,0.25,33.0,47.0,1.0,74.0,False
103e2e33a60683e1,Irina Alekseeva,68.0,135.0,67.0,Orthodox,1990-06-27,5-4-0,5,4,0,0,3.42,38.0,5.02,45.0,0.38,20.0,50.0,0.4,67.0,False
10559c53de0b950e,Joey Gambino,67.0,145.0,,Orthodox,1988-10-26,9-2-0,9,2,0,0,2.47,35.0,2.53,51.0,0.0,0.0,42.0,0.8,68.58274947881027,True
10657c60ce349e0f,Shunichi Shimizu,65.0,135.0,,Orthodox,1985-01-31,30-18-11 (1 NC),30,18,11,1,0.14,33.0,4.68,30.0,0.0,0.0,0.0,0.0,66.47205521988408,True
108afe61a26bcbf4,Igor Zinoviev,73.0,199.0,,Orthodox,1966-05-23,4-1-2,4,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91483225558883,True
1091d4d957141094,Nikita Krylov,75.0,205.0,77.0,Orthodox,1992-03-07,31-12-0,31,12,0,0,4.38,54.0,2.75,48.0,2.19,38.0,53.0,1.1,77.0,False
10f3ba6cd2f44a97,Dominick Cruz,68.0,135.0,68.0,Orthodox,1985-03-09,24-4-0,24,4,0,0,3.91,33.0,2.61,70.0,2.82,42.0,83.0,0.1,68.0,False
113df4fde64735c6,Davey Grant,68.0,135.0,69.0,Orthodox,1985-12-18,18-8-0,18,8,0,0,5.58,45.0,4.04,54.0,0.95,38.0,65.0,0.2,69.0,False
11583163f45c7b31,Lucas Alexander,71.0,145.0,73.0,Orthodox,1995-07-28,8-5-0,8,5,0,0,4.69,57.0,2.87,56.0,0.0,0.0,60.0,0.0,73.0,False
117a06469813e4ef,ChangHo Lee,68.0,135.0,69.0,Orthodox,1994-05-09,11-2-0,11,2,0,0,3.88,66.0,2.13,37.0,3.2,34.0,40.0,0.3,69.0,False
11f8860028b68fcf,Aaron Rosa,76.0,205.0,77.0,Orthodox,1983-05-28,18-6-0,18,6,0,0,4.03,47.0,4.41,45.0,0.36,33.0,85.0,0.4,77.0,False
1208ffc5be6e31ad,Samy Schiavo,68.0,155.0,,Orthodox,1975-12-24,10-6-0,10,6,0,0,1.68,34.0,2.62,38.0,0.94,50.0,66.0,0.9,69.63809660827336,True
1209b5134401ca53,Mario Neto,72.0,229.0,,Orthodox,,13-5-0,13,5,0,0,1.89,50.0,1.89,70.0,2.84,100.0,0.0,0.0,73.85948512612573,True
122ac9b816d8b71c,Shana Dobson,66.0,125.0,69.0,Orthodox,1989-03-30,4-5-0,4,5,0,0,3.34,37.0,5.2,50.0,0.84,50.0,14.0,0.0,69.0,False
1235b31de15d0c6e,Montserrat Conejo Ruiz,60.0,115.0,61.0,Southpaw,1993-02-03,10-5-0,10,5,0,0,2.21,29.0,6.19,44.0,1.75,50.0,44.0,0.6,61.0,False
12458872d6afae1b,Vernon White,72.0,205.0,,Southpaw,1971-12-03,26-33-2,26,33,2,0,2.11,38.0,2.2,54.0,0.88,28.0,44.0,0.0,73.85948512612573,True
12585614e0ed2626,Nick Maximov,72.0,185.0,76.0,Southpaw,1997-12-23,8-2-0,8,2,0,0,1.93,45.0,2.64,46.0,4.16,45.0,35.0,0.2,76.0,False
1291edf2d566a71a,Julio Arce,67.0,145.0,70.0,Southpaw,1989-10-27,19-6-0,19,6,0,0,4.36,36.0,3.05,68.0,0.46,28.0,96.0,0.3,70.0,False
129537073431e52e,Garett Whiteley,72.0,155.0,72.0,Orthodox,1980-12-13,7-3-0,7,3,0,0,3.72,48.0,4.04,46.0,0.0,0.0,27.0,0.9,72.0,False
12e0fdc606f7e274,Luis Saldana,71.0,145.0,73.0,Orthodox,1991-01-27,16-7-1,16,7,1,0,5.16,50.0,3.65,60.0,0.64,17.0,44.0,0.2,73.0,False
12ebd7d157e91701,Bruno Silva,72.0,185.0,74.0,Orthodox,1989-07-13,23-13-0,23,13,0,0,3.86,48.0,5.35,41.0,0.77,22.0,74.0,0.0,74.0,False
12f1b140e248bdb9,Jerrod Sanders,68.0,135.0,72.0,Orthodox,1979-10-01,16-3-0 (1 NC),16,3,0,1,0.88,64.0,1.14,46.0,2.2,33.0,50.0,1.6,72.0,False
12f91bfa8f1f723b,Joanne Wood,66.0,125.0,65.0,Orthodox,1985-12-23,17-8-0,17,8,0,0,7.1,51.0,4.89,51.0,1.52,55.0,58.0,0.3,65.0,False
132505067f08c54d,Bubba Bush,72.0,185.0,,Orthodox,1985-07-24,8-3-0 (1 NC),8,3,0,1,0.63,55.0,7.01,25.0,2.82,50.0,60.0,0.0,73.85948512612573,True
132deb59abae64b1,Valentina Shevchenko,65.0,125.0,66.0,Southpaw,1988-03-07,26-4-1,26,4,1,0,3.04,52.0,2.0,63.0,2.65,61.0,76.0,0.3,66.0,False
132f860d02953f4c,Goran Reljic,75.0,205.0,81.0,Southpaw,1984-03-20,15-8-0,15,8,0,0,1.69,37.0,2.69,59.0,1.69,50.0,33.0,1.1,81.0,False
1338e2c7480bdf9e,Israel Adesanya,76.0,185.0,80.0,Switch,1989-07-22,24-6-0,24,6,0,0,4.03,48.0,3.22,55.0,0.05,9.0,76.0,0.1,80.0,False
135d124172a0bea3,Damir Ismagulov,70.0,155.0,74.0,Orthodox,1991-02-03,24-3-0,24,3,0,0,3.36,42.0,2.44,61.0,1.0,28.0,70.0,0.0,74.0,False
13a0275fa13c4d26,Jared Cannonier,71.0,185.0,77.0,Switch,1984-03-16,18-9-0,18,9,0,0,4.42,49.0,4.35,56.0,0.54,40.0,64.0,0.0,77.0,False
13b2f59210dda9cc,Kevin Jackson,70.0,199.0,,Switch,1964-11-25,4-2-0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74879086719955,True
13c4313ed0f744f3,Brad Kohler,69.0,220.0,,Orthodox,1964-05-26,12-15-0,12,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69344373773646,True
13e62d766b709aa6,Steve Nelmark,72.0,240.0,,Orthodox,,2-1-0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
140567899d98978a,Robelis Despaigne,79.0,265.0,84.0,Orthodox,1988-09-09,5-2-0,5,2,0,0,2.11,59.0,2.54,46.0,0.0,0.0,50.0,0.0,84.0,False
140745cbbcb023ac,Mauricio Rua,73.0,205.0,76.0,Orthodox,1981-11-25,27-14-1,27,14,1,0,3.57,50.0,2.79,54.0,2.01,48.0,49.0,0.7,76.0,False
1411c630ba711b64,Tommy Speer,70.0,170.0,71.0,Orthodox,1984-08-20,21-7-0,21,7,0,0,2.56,51.0,5.12,35.0,2.02,33.0,33.0,0.0,71.0,False
147e70aa6cc48cfc,Tresean Gore,72.0,185.0,75.0,Switch,1994-06-21,7-4-0,7,4,0,0,3.41,49.0,7.0,40.0,1.91,72.0,83.0,1.0,75.0,False
148bb103cfbf123e,Toshiomi Kazama,67.0,135.0,69.0,Orthodox,1997-05-15,11-5-0,11,5,0,0,1.49,53.0,4.56,38.0,1.94,16.0,66.0,1.0,69.0,False
1497e735d9f2560a,Ange Loosa,70.0,170.0,74.0,Orthodox,1993-03-18,10-5-0 (1 NC),10,5,0,1,5.46,46.0,6.59,52.0,2.53,39.0,83.0,0.2,74.0,False
14aa21bc82cac57d,Iliarde Santos,65.0,125.0,67.0,Orthodox,1980-09-25,30-13-1 (1 NC),30,13,1,1,3.0,30.0,6.1,57.0,1.66,23.0,83.0,0.0,67.0,False
14ff46596ad80609,Norman Parke,71.0,155.0,70.0,Southpaw,1986-12-22,23-6-1,23,6,1,0,3.06,35.0,2.88,64.0,1.98,26.0,77.0,0.0,70.0,False
150ff4cc642270b9,Max Holloway,71.0,155.0,69.0,Orthodox,1991-12-04,28-9-0,28,9,0,0,6.92,48.0,4.6,58.0,0.22,53.0,81.0,0.3,69.0,False
1536a25e16fc299b,Anna Elmose,63.0,115.0,,Orthodox,1984-10-06,3-2-0,3,2,0,0,3.68,49.0,4.64,56.0,0.0,0.0,33.0,0.0,64.36136096095788,True
155bfc7ed36622df,Solomon Hutcherson,71.0,185.0,,Southpaw,1972-08-31,11-7-0 (1 NC),11,7,0,1,2.59,39.0,2.59,64.0,3.53,100.0,0.0,0.0,72.80413799666265,True
1562b12763cc8d67,Alex Andrade,71.0,200.0,,Orthodox,1974-05-14,10-5-0,10,5,0,0,0.2,36.0,2.6,53.0,0.0,0.0,25.0,0.8,72.80413799666265,True
1588b787bda7b540,Tom Breese,75.0,185.0,73.0,Southpaw,1991-09-26,12-3-0,12,3,0,0,3.34,50.0,2.81,60.0,0.0,0.0,70.0,1.1,73.0,False
159da492e000afbf,Leandro Silva,69.0,155.0,72.0,Orthodox,1985-11-11,20-6-1 (1 NC),20,6,1,1,2.39,48.0,2.08,63.0,1.76,37.0,65.0,0.4,72.0,False
15b1b21cd743d652,Rafaello Oliveira,68.0,155.0,71.0,Orthodox,1982-01-26,17-8-0,17,8,0,0,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6,71.0,False
15df64c02b6b0fde,Danny Abbadi,71.0,155.0,,Orthodox,1983-07-03,4-6-0,4,6,0,0,3.29,38.0,4.41,57.0,0.0,0.0,77.0,0.0,72.80413799666265,True
15ea371202eb25e1,Roberto Romero,68.0,145.0,70.0,Orthodox,2000-01-30,8-5-1,8,5,1,0,4.56,49.0,6.44,44.0,0.0,0.0,71.0,0.0,70.0,False
15ec018d144710db,Nathan Coy,70.0,170.0,69.0,Southpaw,1978-07-24,15-7-0,15,7,0,0,3.88,52.0,2.4,61.0,3.17,47.0,50.0,0.0,69.0,False
15edcf67ccf5be84,Brian Geraghty,67.0,155.0,,Orthodox,1980-11-04,26-18-1,26,18,1,0,0.47,25.0,9.77,36.0,0.0,0.0,50.0,0.0,68.58274947881027,True
1641ef250e9de19b,Sarah Frota,66.0,125.0,69.0,Southpaw,1987-04-14,9-2-0,9,2,0,0,4.52,52.0,2.57,55.0,0.0,0.0,53.0,0.0,69.0,False
1652f3213655b935,Phil Baroni,69.0,170.0,72.0,Orthodox,1976-04-16,15-18-0,15,18,0,0,2.77,45.0,3.93,40.0,1.46,47.0,60.0,0.5,72.0,False
165c244bcca3ed26,Seo Hee Ham,62.0,115.0,62.0,Southpaw,1987-03-08,17-8-0,17,8,0,0,4.2,39.0,5.15,61.0,0.0,0.0,66.0,0.2,62.0,False
16690d100f995f8f,Omari Akhmedov,72.0,185.0,73.0,Orthodox,1987-10-12,21-6-1,21,6,1,0,2.97,34.0,2.84,55.0,2.58,45.0,65.0,0.2,73.0,False
16a64f93f6678b7b,Martin Sano,71.0,170.0,75.0,Orthodox,1991-05-30,4-3-1,4,3,1,0,4.0,33.0,12.0,40.0,0.0,0.0,0.0,0.0,75.0,False
16af2d5a6f28bee2,Quinn Mulhern,75.0,155.0,,Orthodox,1984-09-20,18-4-0,18,4,0,0,1.48,28.0,2.09,51.0,1.36,20.0,33.0,0.0,77.02552651451502,True
16b89be2f5c16fba,Larissa Pacheco,67.0,135.0,,Orthodox,1994-09-07,10-2-0,10,2,0,0,1.21,19.0,4.14,55.0,0.0,0.0,0.0,0.0,68.58274947881027,True
16bf6a73bdd302cd,Collin Hart,73.0,185.0,,Orthodox,1989-10-12,6-3-1,6,3,1,0,6.33,44.0,7.53,51.0,2.0,16.0,50.0,0.0,74.91483225558883,True
172c2135e70f87b7,Luke Barnatt,78.0,185.0,77.0,Orthodox,1988-04-13,13-4-0,13,4,0,0,4.43,36.0,3.87,59.0,0.63,42.0,63.0,0.4,77.0,False
173acb3f920082b8,Roland Delorme,69.0,135.0,71.0,Orthodox,1983-12-18,9-5-0 (1 NC),9,5,0,1,2.28,44.0,4.32,40.0,2.51,34.0,42.0,1.6,71.0,False
175852708cb55776,Cristina Stanciu,63.0,115.0,,Orthodox,1994-03-29,5-2-0,5,2,0,0,2.5,50.0,3.07,52.0,0.85,100.0,40.0,1.7,64.36136096095788,True
17734443a833cdf7,Quillan Salkilld,72.0,155.0,75.0,Orthodox,1999-12-28,12-1-0,12,1,0,0,5.01,57.0,3.03,45.0,7.25,35.0,80.0,0.8,75.0,False
1788eee370f077b7,Blagoy Ivanov,71.0,250.0,73.0,Southpaw,1986-10-09,19-6-0 (1 NC),19,6,0,1,3.25,40.0,4.2,53.0,0.69,40.0,61.0,0.1,73.0,False
17923f676f100e16,Tallison Teixeira,79.0,258.0,83.0,Orthodox,1999-12-07,9-2-0,9,2,0,0,4.85,62.0,4.1,41.0,2.4,30.0,0.0,0.0,83.0,False
179f1948dc234f1f,Mark Munoz,72.0,185.0,71.0,Orthodox,1978-02-09,14-6-0,14,6,0,0,3.12,51.0,2.26,57.0,3.17,29.0,57.0,0.6,71.0,False
17cb6d8e8187f304,Nyamjargal Tumendemberel,67.0,125.0,71.0,Orthodox,1998-03-22,10-1-0,10,1,0,0,2.72,42.0,2.47,53.0,3.37,50.0,56.0,2.1,71.0,False
17e97649403ba428,Joshua Van,65.0,125.0,65.0,Orthodox,2001-10-10,17-2-0,17,2,0,0,8.43,57.0,5.82,58.0,0.82,61.0,75.0,0.2,65.0,False
182f2b78582de3d8,Marcus LeVesseur,69.0,155.0,70.0,Southpaw,1982-07-17,22-7-0,22,7,0,0,2.55,64.0,3.7,37.0,3.89,36.0,83.0,0.6,70.0,False
184b955181bdef52,Wes Albritton,70.0,188.0,,Orthodox,,0-1-0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74879086719955,True
18524b46c570730b,Mark Hall,72.0,190.0,,Orthodox,1961-01-26,5-6-0,5,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85948512612573,True
185fb0200a4605e6,Steve Kennedy,71.0,170.0,,Orthodox,1983-03-07,24-8-0,24,8,0,0,2.28,35.0,5.52,45.0,2.51,33.0,0.0,0.0,72.80413799666265,True
18968f97ad34f15c,Jeremy Stephens,69.0,155.0,71.0,Orthodox,1986-05-25,29-23-0 (1 NC),29,23,0,1,3.13,40.0,3.25,57.0,1.1,38.0,61.0,0.4,71.0,False
1897b7b913736a7c,Alatengheili,65.0,135.0,66.0,Orthodox,1991-12-14,17-10-2,17,10,2,0,2.82,32.0,5.12,57.0,1.74,43.0,75.0,0.0,66.0,False
18aecaf50f52e4c3,Phillip Miller,71.0,185.0,,Orthodox,1979-02-20,16-0-0,16,0,0,0,1.61,54.0,1.93,50.0,3.62,25.0,100.0,0.6,72.80413799666265,True
18b602842a24f7c5,Mike Rodriguez,76.0,205.0,82.0,Southpaw,1988-11-28,11-7-0 (1 NC),11,7,0,1,4.35,53.0,4.24,41.0,0.0,0.0,37.0,0.0,82.0,False
18d01f7f8338ae72,Vinicius Oliveira,69.0,145.0,70.0,Switch,1995-11-30,24-4-0,24,4,0,0,5.44,47.0,2.86,58.0,1.27,43.0,71.0,0.2,70.0,False
18e8b7070228e728,Darrell Horcher,70.0,155.0,70.0,Southpaw,1987-07-28,13-4-0,13,4,0,0,2.05,44.0,4.21,39.0,0.35,50.0,47.0,0.7,70.0,False
192520689012c7e4,Suman Mokhtarian,68.0,145.0,72.0,Orthodox,1992-06-13,8-5-0,8,5,0,0,2.21,43.0,6.85,48.0,0.0,0.0,0.0,0.0,72.0,False
193b9d1858bc4df3,Dan Hooker,72.0,155.0,75.0,Switch,1990-02-13,24-14-0,24,14,0,0,4.82,48.0,4.94,49.0,0.68,33.0,77.0,0.6,75.0,False
196ed28337adc630,Pat Audinwood,72.0,155.0,,Orthodox,1986-04-16,11-2-1,11,2,1,0,1.17,12.0,4.31,41.0,0.8,50.0,0.0,0.0,73.85948512612573,True
1971869b7e054261,Mike de la Torre,71.0,145.0,71.0,Orthodox,1986-09-22,14-7-0 (1 NC),14,7,0,1,3.21,39.0,4.75,51.0,0.36,16.0,83.0,0.0,71.0,False
1975c2272ba40e71,Nick Serra,69.0,170.0,,Orthodox,1978-03-27,7-3-0,7,3,0,0,0.0,0.0,1.73,43.0,1.0,10.0,0.0,2.0,70.69344373773646,True
198994b47f395af0,Carlo Pedersoli Jr.,71.0,170.0,75.0,Southpaw,1993-06-08,11-3-0,11,3,0,0,4.17,37.0,4.12,61.0,2.91,44.0,0.0,0.0,75.0,False
1999ffb5cebc314f,Brian Camozzi,74.0,170.0,78.0,Orthodox,1991-06-24,7-5-0,7,5,0,0,3.15,26.0,6.39,54.0,0.0,0.0,0.0,0.7,78.0,False
199eb7cf6ae90294,Naoki Inoue,69.0,125.0,71.0,Orthodox,1997-06-14,11-1-0,11,1,0,0,3.67,35.0,3.37,60.0,0.0,0.0,60.0,2.5,71.0,False
19a8cce18a1cef9e,James Head,73.0,170.0,73.0,Orthodox,1984-02-09,9-4-0,9,4,0,0,2.75,48.0,3.11,49.0,0.41,100.0,66.0,0.8,73.0,False
19b7738321cfae42,Mallory Martin,64.0,115.0,63.0,Orthodox,1994-01-29,7-5-0,7,5,0,0,4.42,48.0,6.64,55.0,2.28,43.0,25.0,0.3,63.0,False
19c591115a58982c,Viacheslav Borshchev,71.0,155.0,69.0,Orthodox,1992-01-08,8-7-1,8,7,1,0,5.1,50.0,4.46,57.0,0.0,0.0,43.0,0.1,69.0,False
19db7ac26308178f,Ivan Jorge,69.0,155.0,73.0,Orthodox,1980-11-07,27-7-0,27,7,0,0,3.41,49.0,2.91,59.0,1.56,16.0,75.0,0.6,73.0,False
19f8a2f6eecd92ac,Puja Tomar,61.0,115.0,59.0,Southpaw,1993-12-05,9-6-0,9,6,0,0,5.27,49.0,5.42,46.0,0.0,0.0,75.0,0.0,59.0,False
19ffeb5e3fffd6d5,Joe Charles,73.0,260.0,,Southpaw,,6-13-0,6,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91483225558883,True
1a08b01fdabb6ae2,Tony Kelley,69.0,135.0,70.0,Switch,1987-01-21,8-3-0,8,3,0,0,5.55,47.0,4.85,45.0,0.0,0.0,52.0,1.4,70.0,False
1a1a4d7a29041d77,Colin Robinson,76.0,243.0,,Orthodox,1968-11-27,10-12-0,10,12,0,0,6.19,69.0,7.91,37.0,2.58,100.0,50.0,5.2,78.08087364397812,True
1a225f04aa6e0739,Kelly Dullanty,68.0,155.0,,Orthodox,1977-11-04,4-2-0,4,2,0,0,0.0,0.0,0.67,75.0,0.0,0.0,66.0,0.0,69.63809660827336,True
1a2bf44edb8055b6,Serhiy Sidey,71.0,135.0,72.0,Switch,1996-07-04,12-2-0,12,2,0,0,4.49,39.0,4.26,54.0,1.58,25.0,20.0,1.3,72.0,False
1a31ef98efce7a79,Matheus Nicolau,66.0,125.0,66.0,Orthodox,1993-01-06,19-6-1,19,6,1,0,3.31,51.0,2.98,65.0,1.22,43.0,90.0,0.8,66.0,False
1a49e0670dfaca31,Jim Mullen,73.0,215.0,,Southpaw,,0-2-0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91483225558883,True
1a54231796e24a3f,Liudvik Sholinian,70.0,135.0,71.0,Orthodox,1990-01-20,9-4-1,9,4,1,0,2.5,30.0,5.67,55.0,0.0,0.0,66.0,0.0,71.0,False
1a7745388839e52b,John Maguire,69.0,155.0,69.0,Southpaw,1983-05-19,24-9-0,24,9,0,0,1.41,41.0,2.44,65.0,2.8,46.0,77.0,1.1,69.0,False
1a9480fc288e55d7,Don'Tale Mayes,78.0,260.0,81.0,Orthodox,1992-01-16,11-9-0 (1 NC),11,9,0,1,3.22,43.0,3.61,46.0,0.59,38.0,46.0,0.0,81.0,False
1a97a3ef4c758fae,Gokhan Saricam,75.0,265.0,75.0,Orthodox,1991-02-28,12-2-0,12,2,0,0,5.87,47.0,6.18,38.0,0.0,0.0,100.0,0.0,75.0,False
1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,67.0,115.0,64.0,Orthodox,1985-10-04,6-4-0,6,4,0,0,2.96,31.0,4.83,56.0,0.34,25.0,81.0,0.0,64.0,False
1abfb658cd4f8533,Nandor Guelmino,75.0,230.0,,,1975-12-20,11-5-1,11,5,1,0,3.62,56.0,3.16,33.0,0.0,0.0,42.0,0.0,77.02552651451502,True
1ad381c8994c4e5b,Ben Wall,70.0,155.0,,Orthodox,1989-03-25,8-7-1,8,7,1,0,1.47,29.0,8.53,29.0,0.0,0.0,100.0,0.0,71.74879086719955,True
1ae8f3c723aacff4,Ricardo Ramos,69.0,145.0,72.0,Orthodox,1995-08-01,17-8-0,17,8,0,0,2.91,36.0,3.97,54.0,2.51,57.0,67.0,1.0,72.0,False
1af1170ed937cba7,Kayla Harrison,68.0,135.0,66.0,Southpaw,1990-07-02,19-1-0,19,1,0,0,4.29,62.0,1.1,66.0,2.84,37.0,100.0,0.9,66.0,False
1b35af4d1529adf6,Stephanie Luciano,66.0,115.0,65.0,Orthodox,1999-12-16,7-2-1,7,2,1,0,5.2,42.0,3.04,64.0,1.3,71.0,80.0,0.3,65.0,False
1b38a2b897f6209c,Felipe Silva,72.0,155.0,77.0,Orthodox,1984-05-08,8-2-0,8,2,0,0,5.4,50.0,1.8,59.0,1.0,100.0,71.0,0.0,77.0,False
1bcaac2d99b90fce,Sergio Moraes,72.0,170.0,72.0,Orthodox,1982-07-23,14-6-1,14,6,1,0,2.42,42.0,3.73,59.0,1.2,38.0,75.0,0.4,72.0,False
1c061eb6e29eaa0a,Bob Cook,69.0,170.0,,Orthodox,,5-0-0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69344373773646,True
1c23ec2f1b71be40,Iwo Baraniewski,72.0,205.0,73.0,Orthodox,1998-11-20,9-0-0,9,0,0,0,11.35,57.0,8.65,52.0,0.0,0.0,100.0,0.0,73.0,False
