fight_id,event_name,event_date,weight_class,method,round,time_sec,scheduled_rounds,time_format_raw,has_stats,fighter_id,fighter_name,opponent_id,opponent_name,result,is_win,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,opp_kd,opp_sig_str_landed,opp_sig_str_attempted,opp_sig_str_pct,opp_total_str_landed,opp_total_str_attempted,opp_td_landed,opp_td_attempted,opp_td_pct,opp_sub_att,opp_rev,opp_ctrl_sec,pf_total_fights,pf_wins,pf_win_pct,pf_win_pct_last5,pf_win_streak,pf_days_since_last,pf_fights_last_365d,pf_fights_last_730d,car_sig_str_landed,r5_sig_str_landed,car_sig_str_attempted,r5_sig_str_attempted,car_total_str_landed,r5_total_str_landed,car_total_str_attempted,r5_total_str_attempted,car_td_landed,r5_td_landed,car_td_attempted,r5_td_attempted,car_kd,r5_kd,car_sub_att,r5_sub_att,car_rev,r5_rev,car_ctrl_sec,r5_ctrl_sec,car_opp_sig_str_landed,r5_opp_sig_str_landed,car_opp_sig_str_attempted,r5_opp_sig_str_attempted,car_opp_total_str_landed,r5_opp_total_str_landed,car_opp_total_str_attempted,r5_opp_total_str_attempted,car_opp_td_landed,r5_opp_td_landed,car_opp_td_attempted,r5_opp_td_attempted,car_opp_kd,r5_opp_kd,car_opp_sub_att,r5_opp_sub_att,car_opp_rev,r5_opp_rev,car_opp_ctrl_sec,r5_opp_ctrl_sec,car_sig_str_acc,car_sig_str_att_pervol,car_td_acc,car_td_att_pervol,car_opp_sig_str_acc,car_opp_sig_str_att_pervol,car_str_def,car_opp_td_acc,car_opp_td_att_pervol,car_td_def,r5_sig_str_acc,r5_td_acc,trend_sig_str_acc,trend_td_acc,trend_td_attempts,trend_sig_output,trend_damage_absorbed,trend_winpct,pf_ko_losses,pf_sub_losses,pf_dec_losses,pf_fights_since_ko_loss,pf_fights_since_finish_loss,pf_ever_ko_loss,pf_ever_finish_loss,pf_career_damage_absorbed,pf_damage_absorbed_per_fight,pf_pct_reach_r3,pf_late_win_rate,pf_avg_fight_duration,pf_elo,this_opp_elo,pf_sos_avg_opp_elo,pf_sos_opp_elo_last5,car_td_def_qadj,car_str_def_qadj,height_in,weight_lbs,reach_in,reach_in_imputed,reach_imputed,stance,dob,age_at_fight,reach_use
b1f2ec122beda7a5,UFC 295: Prochazka vs. Pereira,2023-11-11,Light Heavyweight,KO/TKO,2,248,5.0,5 Rnd (5-5-5-5-5),True,009341ed974bad72,Jiri Prochazka,e5549c82bfb5582d,Alex Pereira,loss,0.0,0.0,30.0,53.0,56.0,44.0,70.0,1.0,3.0,33.0,0.0,0.0,165.0,1.0,38.0,61.0,62.0,49.0,72.0,0.0,0.0,,1.0,0.0,8.0,3,3.0,1.0,1.0,2.0,518.0,0.0,1.0,76.66666666666667,76.66666666666667,138.0,138.0,89.33333333333333,89.33333333333333,151.66666666666666,151.66666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,122.0,122.0,71.66666666666667,71.66666666666667,120.33333333333333,120.33333333333333,90.33333333333333,90.33333333333333,140.33333333333334,140.33333333333334,2.0,2.0,6.333333333333333,6.333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,211.0,211.0,0.5555555555555556,138.0,1.0,0.3333333333333333,0.5955678670360111,120.33333333333333,0.40443213296398894,0.3157894736842105,6.333333333333333,0.6842105263157895,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,215.0,71.66666666666667,0.3333333333333333,0.3333333333333333,196.66666666666666,1557.992688998658,1581.280691437483,1592.476376925589,1592.476376925589,0.7263927333344792,0.4293657452098541,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,31.07460643394935,80.0
eda1e8c285a0a788,UFC 300: Pereira vs. Hill,2024-04-13,Light Heavyweight,KO/TKO,2,197,3.0,3 Rnd (5-5-5),True,009341ed974bad72,Jiri Prochazka,333b9e5c723ac873,Aleksandar Rakic,win,1.0,0.0,69.0,118.0,58.0,69.0,118.0,1.0,1.0,100.0,0.0,0.0,38.0,0.0,58.0,109.0,53.0,58.0,109.0,0.0,0.0,,0.0,0.0,0.0,4,3.0,0.75,0.75,3.0,154.0,1.0,2.0,65.0,65.0,116.75,116.75,78.0,78.0,131.25,131.25,0.5,0.5,1.0,1.0,0.5,0.5,0.25,0.25,1.0,1.0,132.75,132.75,63.25,63.25,105.5,105.5,80.0,80.0,123.25,123.25,1.5,1.5,4.75,4.75,0.25,0.25,0.75,0.75,0.5,0.5,160.25,160.25,0.556745182012848,116.75,0.5,1.0,0.5995260663507109,105.5,0.40047393364928907,0.3157894736842105,4.75,0.6842105263157895,0.556745182012848,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,253.0,63.25,0.25,0.25,209.5,1543.0635379251203,1565.6070643302503,1589.6774555535626,1589.6774555535626,0.7251160323577653,0.42441625590608534,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,31.496235455167692,80.0
bca5d01f8775f852,UFC 303: Pereira vs. Prochazka 2,2024-06-29,Light Heavyweight,KO/TKO,2,13,5.0,5 Rnd (5-5-5-5-5),True,009341ed974bad72,Jiri Prochazka,e5549c82bfb5582d,Alex Pereira,loss,0.0,0.0,7.0,25.0,28.0,7.0,25.0,0.0,0.0,,0.0,0.0,71.0,2.0,38.0,50.0,76.0,49.0,61.0,0.0,0.0,,0.0,0.0,3.0,5,4.0,0.8,0.8,-1.0,77.0,2.0,2.0,65.8,65.8,117.0,117.0,76.2,76.2,128.6,128.6,0.6,0.6,1.0,1.0,0.4,0.4,0.2,0.2,0.8,0.8,113.8,113.8,62.2,62.2,106.2,106.2,75.6,75.6,120.4,120.4,1.2,1.2,3.8,3.8,0.2,0.2,0.6,0.6,0.4,0.4,128.2,128.2,0.5623931623931624,117.0,0.6,1.0,0.5856873822975518,106.2,0.4143126177024482,0.3157894736842105,3.8,0.6842105263157895,0.5623931623931624,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1,1,311.0,62.2,0.2,0.2,207.0,1560.1002511923148,1611.6773349966948,1584.8633773089,1584.8633773089,0.7229201370180948,0.4377525963690621,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,31.707049965776864,80.0
959fea398ffa5778,UFC 311: Makhachev vs. Moicano,2025-01-18,Light Heavyweight,KO/TKO,3,181,3.0,3 Rnd (5-5-5),True,009341ed974bad72,Jiri Prochazka,5444c5a201d3ee5a,Jamahal Hill,win,1.0,2.0,97.0,165.0,58.0,101.0,170.0,0.0,0.0,,0.0,0.0,22.0,0.0,81.0,177.0,45.0,84.0,180.0,0.0,0.0,,0.0,0.0,0.0,6,4.0,0.6666666666666666,0.6,1.0,203.0,2.0,3.0,56.0,60.6,101.66666666666667,107.4,64.66666666666667,71.0,111.33333333333333,119.0,0.5,0.6,0.8333333333333334,1.0,0.3333333333333333,0.2,0.16666666666666666,0.2,0.6666666666666666,0.8,106.66666666666667,127.6,58.166666666666664,61.6,96.83333333333333,97.8,71.16666666666667,76.6,110.5,113.6,1.0,1.2,3.1666666666666665,3.6,0.5,0.6,0.5,0.6,0.3333333333333333,0.4,107.33333333333333,125.4,0.5508196721311476,101.66666666666667,0.6,0.8333333333333334,0.6006884681583476,96.83333333333333,0.39931153184165236,0.3157894736842105,3.1666666666666665,0.6842105263157895,0.5642458100558659,0.6,-0.013426137924718362,0.0,-0.16666666666666663,-4.600000000000001,3.433333333333337,0.06666666666666665,2.0,0.0,0.0,1.0,1.0,1,1,349.0,58.166666666666664,0.16666666666666666,0.16666666666666666,174.66666666666666,1546.4581681026186,1569.1748239993015,1589.332370256866,1597.8510856803543,0.7249586250294475,0.4230924955818622,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,32.26283367556468,80.0
2560ea97b2cce4ef,UFC 320: Ankalaev vs. Pereira 2,2025-10-04,Light Heavyweight,KO/TKO,3,184,3.0,3 Rnd (5-5-5),True,009341ed974bad72,Jiri Prochazka,749f572d1d3161fb,Khalil Rountree Jr.,win,1.0,1.0,71.0,138.0,51.0,71.0,138.0,0.0,0.0,,0.0,0.0,12.0,0.0,66.0,158.0,41.0,66.0,158.0,0.0,0.0,,0.0,0.0,2.0,7,5.0,0.7142857142857143,0.6,-1.0,259.0,1.0,4.0,61.857142857142854,64.6,110.71428571428571,113.2,69.85714285714286,75.6,119.71428571428571,125.6,0.42857142857142855,0.4,0.7142857142857143,0.8,0.5714285714285714,0.4,0.14285714285714285,0.2,0.5714285714285714,0.8,94.57142857142857,113.0,61.42857142857143,65.2,108.28571428571429,111.6,73.0,79.8,120.42857142857143,126.8,0.8571428571428571,1.0,2.7142857142857144,3.4,0.42857142857142855,0.6,0.42857142857142855,0.4,0.2857142857142857,0.4,92.0,119.6,0.5587096774193548,110.71428571428571,0.6,0.7142857142857143,0.5672823218997362,108.28571428571429,0.43271767810026385,0.3157894736842105,2.7142857142857144,0.6842105263157895,0.5706713780918727,0.5,-0.011961700672517894,0.09999999999999998,-0.08571428571428574,-2.74285714285714,3.7714285714285722,0.11428571428571432,2.0,0.0,0.0,2.0,2.0,1,1,430.0,61.42857142857143,0.2857142857142857,0.2857142857142857,175.57142857142858,1563.5028205475899,1569.1663557437616,1586.4527207914996,1598.0237476957384,0.7236451007119121,0.4576574251711626,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,32.9719370294319,80.0
a031f062b7ffefee,UFC 327: Prochazka vs. Ulberg,2026-04-11,Light Heavyweight,KO/TKO,1,225,5.0,5 Rnd (5-5-5-5-5),True,009341ed974bad72,Jiri Prochazka,9014c02eff8b3d62,Carlos Ulberg,loss,0.0,0.0,14.0,20.0,70.0,14.0,20.0,0.0,0.0,,0.0,0.0,0.0,1.0,27.0,42.0,64.0,27.0,42.0,0.0,0.0,,0.0,0.0,4.0,8,6.0,0.75,0.6,1.0,189.0,1.0,4.0,63.0,54.8,114.125,99.8,70.0,58.4,122.0,104.2,0.375,0.4,0.625,0.8,0.625,0.6,0.125,0.0,0.5,0.0,84.25,61.6,62.0,56.2,114.5,111.0,72.125,61.2,125.125,116.0,0.75,0.0,2.375,0.0,0.375,0.6,0.375,0.2,0.25,0.0,80.75,2.6,0.552026286966046,114.125,0.6,0.625,0.5414847161572053,114.5,0.4585152838427947,0.3157894736842105,2.375,0.6842105263157895,0.5490981963927856,0.5,0.002928090573260489,0.09999999999999998,-0.17500000000000004,8.200000000000003,-5.799999999999997,0.15000000000000002,2.0,0.0,0.0,3.0,3.0,1,1,496.0,62.0,0.375,0.375,176.625,1579.7636128829538,1624.5011134866124,1584.2919251605322,1579.3812541014981,0.7226594746346288,0.48428137450321945,75.0,205.0,80.0,80.0,False,Orthodox,1992-10-14,33.489390828199866,80.0
c16bda7548181613,UFC 271: Adesanya vs. Whittaker 2,2022-02-12,Middleweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,009c4420727149ea,AJ Dobson,d4270315cbcf2569,Jacob Malkoun,loss,0.0,0.0,52.0,90.0,57.0,68.0,110.0,0.0,0.0,,0.0,0.0,27.0,0.0,80.0,128.0,62.0,183.0,255.0,6.0,16.0,37.0,0.0,0.0,557.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1501.2724213019878,,,,,73.0,185.0,76.0,76.0,False,Orthodox,1992-01-18,30.069815195071868,76.0
1b204fc28bb023e6,UFC 280: Oliveira vs. Makhachev,2022-10-22,Middleweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,009c4420727149ea,AJ Dobson,369ea36e450ae62a,Armen Petrosyan,loss,0.0,0.0,58.0,161.0,36.0,64.0,168.0,3.0,3.0,100.0,0.0,0.0,49.0,0.0,118.0,246.0,47.0,118.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,252.0,1.0,1.0,52.0,52.0,90.0,90.0,68.0,68.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,80.0,80.0,128.0,128.0,183.0,183.0,255.0,255.0,6.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,557.0,0.5777777777777777,90.0,,0.0,0.625,128.0,0.375,0.375,16.0,0.625,0.5777777777777777,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,80.0,80.0,1.0,0.0,300.0,1484.0585969044605,1501.4236662856658,1501.2724213019878,1501.2724213019878,0.6255301755424949,0.375318105325497,73.0,185.0,76.0,76.0,False,Orthodox,1992-01-18,30.759753593429156,76.0
560a971c6ab8b854,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Middleweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,009c4420727149ea,AJ Dobson,6aae253467e8f9ce,Tafon Nchukwi,win,1.0,0.0,67.0,134.0,50.0,98.0,176.0,2.0,3.0,66.0,0.0,0.0,273.0,0.0,53.0,99.0,53.0,59.0,106.0,0.0,0.0,,0.0,0.0,0.0,2,0.0,0.0,0.0,-1.0,294.0,1.0,2.0,55.0,55.0,125.5,125.5,66.0,66.0,139.0,139.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,99.0,99.0,187.0,187.0,150.5,150.5,250.5,250.5,3.0,3.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,278.5,278.5,0.43824701195219123,125.5,1.0,1.5,0.5294117647058824,187.0,0.47058823529411764,0.35294117647058826,8.5,0.6470588235294117,0.43824701195219123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0,0,198.0,99.0,1.0,0.0,300.0,1468.8576226726282,1481.932162266785,1501.348043793827,1501.348043793827,0.6476403326169449,0.47101115099414176,73.0,185.0,76.0,76.0,False,Orthodox,1992-01-18,31.564681724845997,76.0
d564e3a6c77d0c85,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,Middleweight,KO/TKO,1,273,3.0,3 Rnd (5-5-5),True,009c4420727149ea,AJ Dobson,4144798612ef96e5,Edmen Shahbazyan,loss,0.0,0.0,15.0,46.0,32.0,20.0,54.0,0.0,0.0,,0.0,1.0,75.0,1.0,27.0,43.0,62.0,31.0,51.0,1.0,3.0,33.0,0.0,0.0,49.0,3,1.0,0.3333333333333333,0.3333333333333333,-2.0,224.0,1.0,2.0,59.0,59.0,128.33333333333334,128.33333333333334,76.66666666666667,76.66666666666667,151.33333333333334,151.33333333333334,1.6666666666666667,1.6666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,116.33333333333333,116.33333333333333,83.66666666666667,83.66666666666667,157.66666666666666,157.66666666666666,120.0,120.0,202.33333333333334,202.33333333333334,2.0,2.0,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,185.66666666666666,185.66666666666666,0.4597402597402597,128.33333333333334,0.8333333333333334,2.0,0.5306553911205074,157.66666666666666,0.4693446088794926,0.35294117647058826,5.666666666666667,0.6470588235294117,0.4597402597402597,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0,0,251.0,83.66666666666667,1.0,0.3333333333333333,300.0,1485.4594434126093,1514.5001057565516,1494.876083284813,1494.876083284813,0.6448485065150172,0.46774135375507886,73.0,185.0,76.0,76.0,False,Orthodox,1992-01-18,32.17796030116359,76.0
431e7931d8be8b5d,UFC 190: Rousey vs Correia,2015-08-01,Lightweight,Submission,3,286,3.0,3 Rnd + OT (5-5-5-5),True,00a3ff40c4b2cf21,Glaico Franca Moreira,b8c0f30ee9a98b69,Fernando Bruno,win,1.0,0.0,23.0,31.0,74.0,47.0,57.0,4.0,9.0,44.0,1.0,0.0,399.0,0.0,20.0,32.0,62.0,41.0,53.0,2.0,11.0,18.0,0.0,0.0,335.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1500.0,,,,,72.0,155.0,77.0,77.0,False,Orthodox,1991-02-28,24.421629021218344,77.0
f519753cc38362d0,UFC 197: Jones vs Saint Preux,2016-04-23,Lightweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,00a3ff40c4b2cf21,Glaico Franca Moreira,6256b2b1562cb8e1,James Vick,loss,0.0,0.0,39.0,114.0,34.0,67.0,145.0,4.0,10.0,40.0,0.0,0.0,328.0,0.0,94.0,172.0,54.0,140.0,218.0,0.0,0.0,,0.0,0.0,36.0,1,1.0,1.0,1.0,0.0,266.0,1.0,1.0,23.0,23.0,31.0,31.0,47.0,47.0,57.0,57.0,4.0,4.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,399.0,399.0,20.0,20.0,32.0,32.0,41.0,41.0,53.0,53.0,2.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,335.0,0.7419354838709677,31.0,0.4444444444444444,9.0,0.625,32.0,0.375,0.18181818181818182,11.0,0.8181818181818181,0.7419354838709677,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,20.0,20.0,1.0,1.0,286.0,1516.0,1562.4372359527435,1500.0,1500.0,0.8181818181818181,0.375,72.0,155.0,77.0,77.0,False,Orthodox,1991-02-28,25.149897330595483,77.0
fae3f395669b7285,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Lightweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,00a3ff40c4b2cf21,Glaico Franca Moreira,84ff027394f7e470,Gregor Gillespie,loss,0.0,0.0,43.0,102.0,42.0,71.0,133.0,0.0,0.0,,0.0,0.0,3.0,0.0,41.0,90.0,45.0,109.0,172.0,5.0,19.0,26.0,0.0,0.0,661.0,2,1.0,0.5,0.5,1.0,154.0,1.0,2.0,31.0,31.0,72.5,72.5,57.0,57.0,101.0,101.0,4.0,4.0,9.5,9.5,0.0,0.0,0.5,0.5,0.0,0.0,363.5,363.5,57.0,57.0,102.0,102.0,90.5,90.5,135.5,135.5,1.0,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,185.5,185.5,0.42758620689655175,72.5,0.42105263157894735,9.5,0.5588235294117647,102.0,0.4411764705882353,0.18181818181818182,5.5,0.8181818181818181,0.42758620689655175,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,114.0,57.0,1.0,0.5,293.0,1502.1258697920312,1500.0,1531.2186179763717,1531.2186179763717,0.8352101552598391,0.45035841705187407,72.0,155.0,77.0,77.0,False,Orthodox,1991-02-28,25.571526351813826,77.0
adf590055f922f5b,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Middleweight,KO/TKO,1,202,3.0,3 Rnd (5-5-5),True,00debc804e2b1cd4,Dylan Andrews,ddbe4fa2ea573393,Jimmy Quinlan,win,1.0,1.0,20.0,24.0,83.0,33.0,40.0,0.0,0.0,,0.0,0.0,8.0,0.0,7.0,10.0,70.0,7.0,10.0,1.0,4.0,25.0,0.0,0.0,166.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1500.0,,,,,73.0,185.0,74.0,74.0,False,Switch,1979-11-15,33.40999315537303,74.0
a86b801279e0ef4a,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,Middleweight,KO/TKO,3,92,3.0,3 Rnd (5-5-5),True,00debc804e2b1cd4,Dylan Andrews,c9f6385af6df66d7,Papy Abedi,win,1.0,0.0,20.0,45.0,44.0,21.0,46.0,2.0,5.0,40.0,0.0,0.0,70.0,0.0,19.0,40.0,47.0,27.0,48.0,3.0,5.0,60.0,3.0,0.0,313.0,1,1.0,1.0,1.0,0.0,137.0,1.0,1.0,20.0,20.0,24.0,24.0,33.0,33.0,40.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.8333333333333334,24.0,,0.0,0.7,10.0,0.30000000000000004,0.25,4.0,0.75,0.8333333333333334,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,7.0,7.0,0.0,0.0,202.0,1516.0,1488.0815959548884,1500.0,1500.0,0.75,0.30000000000000004,73.0,185.0,74.0,74.0,False,Switch,1979-11-15,33.78507871321013,74.0
adc1b34f6988bd68,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,Middleweight,TKO - Doctor's Stoppage,2,300,3.0,3 Rnd (5-5-5),True,00debc804e2b1cd4,Dylan Andrews,92b62174c175ce19,Clint Hester,loss,0.0,0.0,13.0,31.0,41.0,18.0,36.0,2.0,4.0,50.0,0.0,0.0,148.0,0.0,27.0,58.0,46.0,44.0,75.0,1.0,1.0,100.0,0.0,0.0,210.0,2,2.0,1.0,1.0,1.0,100.0,2.0,2.0,20.0,20.0,34.5,34.5,27.0,27.0,43.0,43.0,1.0,1.0,2.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0,39.0,39.0,13.0,13.0,25.0,25.0,17.0,17.0,29.0,29.0,2.0,2.0,4.5,4.5,0.0,0.0,1.5,1.5,0.0,0.0,239.5,239.5,0.5797101449275363,34.5,0.4,2.5,0.52,25.0,0.48,0.4444444444444444,4.5,0.5555555555555556,0.5797101449275363,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,26.0,13.0,0.5,0.5,147.0,1530.7170700967852,1516.0,1494.040797977444,1494.040797977444,0.5533484436953496,0.47809305535278207,73.0,185.0,74.0,74.0,False,Switch,1979-11-15,34.05886379192334,74.0
920b8aae22c04f13,UFC Fight Night: Rockhold vs Bisping,2014-11-07,Middleweight,KO/TKO,1,136,3.0,3 Rnd (5-5-5),True,00debc804e2b1cd4,Dylan Andrews,d156513a19acf856,Sam Alvey,loss,0.0,0.0,4.0,7.0,57.0,12.0,15.0,2.0,3.0,66.0,0.0,0.0,81.0,0.0,6.0,7.0,85.0,9.0,10.0,0.0,0.0,,0.0,0.0,2.0,3,2.0,0.6666666666666666,0.6666666666666666,2.0,336.0,1.0,3.0,17.666666666666668,17.666666666666668,33.333333333333336,33.333333333333336,24.0,24.0,40.666666666666664,40.666666666666664,1.3333333333333333,1.3333333333333333,3.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,75.33333333333333,75.33333333333333,17.666666666666668,17.666666666666668,36.0,36.0,26.0,26.0,44.333333333333336,44.333333333333336,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,0.0,1.0,1.0,0.0,0.0,229.66666666666666,229.66666666666666,0.53,33.333333333333336,0.4444444444444444,3.0,0.49074074074074076,36.0,0.5092592592592593,0.5,3.3333333333333335,0.5,0.53,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,53.0,17.666666666666668,0.3333333333333333,0.3333333333333333,198.0,1514.039729040797,1482.7105228268945,1501.3605319849628,1501.3605319849628,0.5004535106616542,0.5097211682664997,73.0,185.0,74.0,74.0,False,Switch,1979-11-15,34.978781656399725,74.0
8a39075a9ffaa971,UFC Fight Night: Miocic vs Hunt,2015-05-09,Middleweight,Submission,2,294,3.0,3 Rnd (5-5-5),True,00debc804e2b1cd4,Dylan Andrews,34e552520a934063,Brad Scott,loss,0.0,2.0,25.0,56.0,44.0,32.0,63.0,1.0,2.0,50.0,1.0,0.0,43.0,0.0,42.0,75.0,56.0,64.0,100.0,1.0,4.0,25.0,1.0,1.0,306.0,4,2.0,0.5,0.5,-1.0,183.0,1.0,3.0,14.25,14.25,26.75,26.75,21.0,21.0,34.25,34.25,1.5,1.5,3.0,3.0,0.25,0.25,0.0,0.0,0.0,0.0,76.75,76.75,14.75,14.75,28.75,28.75,21.75,21.75,35.75,35.75,1.25,1.25,2.5,2.5,0.0,0.0,0.75,0.75,0.0,0.0,172.75,172.75,0.5327102803738317,26.75,0.5,3.0,0.5130434782608696,28.75,0.4869565217391304,0.5,2.5,0.5,0.5327102803738317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1,1,59.0,14.75,0.25,0.25,182.5,1496.6008635254157,1484.004746008429,1496.6980296954457,1496.6980296954457,0.49889934323181523,0.48588457775620264,73.0,185.0,74.0,74.0,False,Switch,1979-11-15,35.4798083504449,74.0
110d18c0953bde1d,UFC on FX: Belfort vs. Rockhold,2013-05-18,Middleweight,KO/TKO,1,152,5.0,5 Rnd (5-5-5-5-5),True,00e11b5c8b7bfeeb,Luke Rockhold,0ee783aa00e468f0,Vitor Belfort,loss,0.0,0.0,6.0,15.0,40.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,45.0,10.0,21.0,0.0,0.0,,0.0,0.0,13.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1588.6609770125058,,,,,75.0,185.0,77.0,77.0,False,Southpaw,1984-10-17,28.583162217659137,77.0
0f3e6876516edeaf,UFC Fight Night: Rockhold vs Philippou,2014-01-15,Middleweight,KO/TKO,1,151,5.0,5 Rnd (5-5-5-5-5),True,00e11b5c8b7bfeeb,Luke Rockhold,05560764359161e4,Constantinos Philippou,win,1.0,1.0,12.0,19.0,63.0,12.0,19.0,0.0,0.0,,0.0,0.0,15.0,0.0,4.0,19.0,21.0,4.0,19.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,242.0,1.0,1.0,6.0,6.0,15.0,15.0,6.0,6.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,20.0,20.0,10.0,10.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.4,15.0,0.0,1.0,0.45,20.0,0.55,,0.0,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,9.0,9.0,0.0,0.0,152.0,1487.9966097052418,1550.721814962172,1588.6609770125058,1588.6609770125058,,0.5825090249045856,75.0,185.0,77.0,77.0,False,Southpaw,1984-10-17,29.245722108145106,77.0
